"shapeid","x","y" 
"19665","-70.6709562197","42.660894248"
"19666","-70.6678666982","42.6651161968"
"19666","-70.6682254175","42.6647083565"
"19667","-70.6723601848","42.6518165504"
"19667","-70.6722131913","42.6512758802"
"19668","-70.6751572063","42.63473004"
"19668","-70.6762323309","42.6330737485"
"19669","-70.6395951744","42.6178568847"
"19669","-70.6392262072","42.617958228"
"19670","-70.6762323309","42.6330737485"
"19670","-70.6766275039","42.6328679993"
"19671","-70.6793910249","42.6290582019"
"19671","-70.6798037851","42.6284315198"
"19672","-70.6732028353","42.6383981078"
"19672","-70.6740556108","42.6364655181"
"19673","-70.6779091315","42.6326104289"
"19673","-70.6785407637","42.6321115305"
"19674","-70.6772517547","42.6328257457"
"19674","-70.6779091315","42.6326104289"
"19675","-70.7160188106","42.5865834908"
"19675","-70.7150572769","42.5879671583"
"19676","-70.7169239513","42.5851816027"
"19676","-70.7160188106","42.5865834908"
"19677","-70.6448506991","42.6828576285"
"19677","-70.6455906171","42.6822081889"
"19678","-70.6455906171","42.6822081889"
"19678","-70.6490620815","42.679522932"
"19679","-70.6406269918","42.68576182"
"19679","-70.6408353697","42.6856047872"
"19680","-70.6408353697","42.6856047872"
"19680","-70.6437070701","42.6833960644"
"19681","-70.6810990833","42.6076348242"
"19681","-70.6808741331","42.6077061579"
"19682","-70.6818789954","42.6056228727"
"19682","-70.6818936824","42.6065388798"
"19683","-71.3673013007","42.6219337011"
"19683","-71.3667788601","42.6217426146"
"19684","-71.3664828622","42.6232507612"
"19684","-71.366976853","42.6237146943"
"19685","-71.3671857185","42.625124257"
"19685","-71.3691367606","42.6267835082"
"19686","-71.3630939534","42.6156503801"
"19686","-71.3634205498","42.6159174558"
"19687","-71.3634205498","42.6159174558"
"19687","-71.3635606487","42.6160346517"
"19688","-71.365936681","42.6211083849"
"19688","-71.3656986418","42.6215817586"
"19689","-71.3021085089","42.6109145874"
"19689","-71.3024500935","42.6119594273"
"19690","-71.3601667303","42.6131420133"
"19690","-71.3607789264","42.6136800706"
"19691","-71.3607789264","42.6136800706"
"19691","-71.361404445","42.614313789"
"19692","-71.365766098","42.6191024791"
"19692","-71.365860958","42.6192747542"
"19693","-71.365860958","42.6192747542"
"19693","-71.3660430897","42.6198690986"
"19694","-71.3660430897","42.6198690986"
"19694","-71.365936681","42.6211083849"
"19695","-71.3573935199","42.6098297472"
"19695","-71.3581065911","42.6111263805"
"19696","-71.3581065911","42.6111263805"
"19696","-71.3589233567","42.6120523593"
"19697","-71.3106359417","42.5884966162"
"19697","-71.3090530614","42.5882453263"
"19698","-71.3650789833","42.6181086217"
"19698","-71.3654516945","42.618641875"
"19699","-71.3553378224","42.5963908947"
"19699","-71.3522394144","42.5970918895"
"19700","-71.3662967194","42.5929418745"
"19700","-71.3627791528","42.5938212988"
"19701","-71.3682291087","42.5921981194"
"19701","-71.3662967194","42.5929418745"
"19702","-71.37048358","42.5910321991"
"19702","-71.3682291087","42.5921981194"
"19703","-71.3635606487","42.6160346517"
"19703","-71.3650789833","42.6181086217"
"19704","-71.3463798916","42.6023038304"
"19704","-71.3455955692","42.6034904769"
"19705","-71.0409045254","42.4017364044"
"19705","-71.0398922411","42.4022432308"
"19706","-71.1195894635","42.3825874178"
"19706","-71.1194566498","42.3837854805"
"19707","-71.1197756992","42.3808358581"
"19707","-71.1196765455","42.3817375022"
"19708","-71.1198553886","42.379983106"
"19708","-71.1197756992","42.3808358581"
"19709","-71.0820313928","42.3736511184"
"19709","-71.0810365249","42.3731501613"
"19710","-71.0810365249","42.3731501613"
"19710","-71.0798128153","42.3725387697"
"19711","-71.0798128153","42.3725387697"
"19711","-71.0795374866","42.3723886194"
"19712","-71.0795374866","42.3723886194"
"19712","-71.0779399441","42.3716370767"
"19713","-71.0779399441","42.3716370767"
"19713","-71.0760048938","42.3706742148"
"19714","-71.134441031","42.3729029456"
"19714","-71.1336434721","42.3731012842"
"19715","-71.1194566498","42.3837854805"
"19715","-71.1193828728","42.3844413181"
"19716","-70.1452248856","41.6671437002"
"19716","-70.1472664459","41.6673368347"
"19717","-71.1171400015","42.1899000013"
"19717","-71.117590001","42.1910600022"
"19718","-71.117590001","42.1910600022"
"19718","-71.1176800051","42.1913499992"
"19719","-71.1114600031","42.1725600012"
"19719","-71.1118510002","42.1739800025"
"19720","-71.109820005","42.1648699987"
"19720","-71.1098300022","42.16518"
"19721","-71.3766078556","42.5323982949"
"19721","-71.3740608497","42.5316325851"
"19722","-71.3664844771","42.5321175081"
"19722","-71.3660546149","42.532045553"
"19723","-71.3779672374","42.5338226845"
"19723","-71.3766078556","42.5323982949"
"19724","-71.3319351223","42.5217172955"
"19724","-71.3306968789","42.5207038367"
"19725","-71.3360874404","42.523313329"
"19725","-71.3343275338","42.5225709236"
"19726","-71.3693107194","42.532205828"
"19726","-71.3664844771","42.5321175081"
"19727","-71.3740608497","42.5316325851"
"19727","-71.3699575865","42.5319916025"
"19728","-71.3627187641","42.5311198027"
"19728","-71.3526214507","42.5290195507"
"19729","-71.3657875892","42.5319574691"
"19729","-71.3627187641","42.5311198027"
"19730","-71.3364204428","42.5235231076"
"19730","-71.3360874404","42.523313329"
"19731","-71.3333940472","42.5222792518"
"19731","-71.3319351223","42.5217172955"
"19732","-71.3343275338","42.5225709236"
"19732","-71.3333940472","42.5222792518"
"19733","-71.3303333679","42.5204057194"
"19733","-71.3289958985","42.5196688589"
"19734","-71.3388857048","42.5250153743"
"19734","-71.3364204428","42.5235231076"
"19735","-71.3408875654","42.5250604158"
"19735","-71.3398238701","42.5250605519"
"19736","-70.791903811","41.9047204252"
"19736","-70.7924929391","41.9052749936"
"19737","-70.7924929391","41.9052749936"
"19737","-70.7947707849","41.9071742416"
"19738","-70.8164313145","41.9231848552"
"19738","-70.8116809782","41.9247186672"
"19739","-70.8166360242","41.9231268801"
"19739","-70.8164313145","41.9231848552"
"19740","-70.8236194151","41.9216103049"
"19740","-70.8166360242","41.9231268801"
"19741","-70.8089157758","41.9285522009"
"19741","-70.8109050275","41.9337109334"
"19742","-71.3490610707","42.5292303258"
"19742","-71.349362918","42.5289785907"
"19743","-71.3483556028","42.5291971491"
"19743","-71.3488602328","42.5292686372"
"19744","-70.752834015","41.8408850356"
"19744","-70.754880941","41.8419456813"
"19745","-70.754880941","41.8419456813"
"19745","-70.7570020523","41.8442025917"
"19746","-71.3306968789","42.5207038367"
"19746","-71.3303333679","42.5204057194"
"19747","-70.7588100171","41.8718103626"
"19747","-70.7610068061","41.873972608"
"19748","-70.7875677311","41.9010452562"
"19748","-70.7915269448","41.9043675084"
"19749","-70.7704101738","41.8900198548"
"19749","-70.7707079265","41.8902042961"
"19750","-70.7550504553","41.8634945546"
"19750","-70.7552431082","41.8651468843"
"19751","-70.7550504037","41.8631152715"
"19751","-70.7550504553","41.8634945546"
"19752","-70.7557603342","41.8670054133"
"19752","-70.7561503832","41.8679280632"
"19753","-70.7561503832","41.8679280632"
"19753","-70.7588100171","41.8718103626"
"19754","-71.3219228386","42.6647261722"
"19754","-71.3211058986","42.6649527735"
"19755","-71.3148918886","42.6649559303"
"19755","-71.3138835165","42.6648777916"
"19756","-71.3138835165","42.6648777916"
"19756","-71.313119549","42.6650352202"
"19757","-71.3211058986","42.6649527735"
"19757","-71.3208660995","42.6649659061"
"19758","-71.3165513912","42.6650761622"
"19758","-71.3148918886","42.6649559303"
"19759","-70.7489672101","41.8369131587"
"19759","-70.7487625153","41.8360840246"
"19760","-71.2943484197","42.6760814915"
"19760","-71.2941717634","42.6765903564"
"19761","-71.2941717634","42.6765903564"
"19761","-71.2941203127","42.6781577445"
"19762","-69.9646826178","41.6841662025"
"19762","-69.9657547145","41.6845583103"
"19763","-69.9780546838","41.7031121798"
"19763","-69.9763911315","41.7030364574"
"19764","-69.9763911315","41.7030364574"
"19764","-69.9758866453","41.7030443308"
"19765","-69.9589108862","41.6956933445"
"19765","-69.9577799595","41.6948855838"
"19766","-69.9671831266","41.6851049173"
"19766","-69.9680054098","41.6855527309"
"19767","-70.0203526793","41.6895520242"
"19767","-70.0202620414","41.6903050071"
"19768","-69.9575772664","41.6899042035"
"19768","-69.9581483712","41.6888268411"
"19769","-69.9601977291","41.6851197747"
"19769","-69.960479418","41.684537138"
"19770","-69.9787319801","41.6855261308"
"19770","-69.9797242193","41.6852079008"
"19771","-70.0199404265","41.6825615825"
"19771","-70.0203555594","41.6822581161"
"19772","-70.0082997542","41.6844053747"
"19772","-70.0087479495","41.6843577819"
"19773","-70.0076856373","41.6845041418"
"19773","-70.0082997542","41.6844053747"
"19774","-70.0058520023","41.6847351389"
"19774","-70.0076856373","41.6845041418"
"19775","-70.0032028104","41.6850897802"
"19775","-70.0041905711","41.6849733262"
"19776","-71.4829970707","42.6742810456"
"19776","-71.482372752","42.6744401752"
"19777","-71.523424593","42.6725515353"
"19777","-71.5221207942","42.6725433528"
"19778","-71.4552260139","42.6838264421"
"19778","-71.4523917176","42.6843764599"
"19778","-71.4495513699","42.6838729004"
"19779","-69.9713742511","41.7027909889"
"19779","-69.9683273131","41.7018408642"
"19780","-69.96461453","41.6998035449"
"19780","-69.9638156111","41.6992676632"
"19781","-69.9652193801","41.7002281839"
"19781","-69.96461453","41.6998035449"
"19782","-69.9655895828","41.7004639294"
"19782","-69.9652193801","41.7002281839"
"19783","-69.9663437144","41.701005391"
"19783","-69.9655895828","41.7004639294"
"19784","-69.9667143732","41.7012111613"
"19784","-69.9663437144","41.701005391"
"19785","-69.9638156111","41.6992676632"
"19785","-69.9637213813","41.699204481"
"19786","-69.9890500557","41.682752779"
"19786","-69.9893465052","41.6826936857"
"19787","-69.9879465128","41.6830032049"
"19787","-69.9881307725","41.682957815"
"19788","-69.9875425572","41.6830845044"
"19788","-69.9879465128","41.6830032049"
"19789","-69.9559792236","41.6918888964"
"19789","-69.9564569897","41.6914628391"
"19790","-69.9558879625","41.6919631046"
"19790","-69.9559792236","41.6918888964"
"19791","-69.9549536165","41.6928002946"
"19791","-69.9558879625","41.6919631046"
"19792","-70.7201438549","42.0144170578"
"19792","-70.7171398365","42.0150790858"
"19793","-70.7212672865","42.0142958065"
"19793","-70.7201438549","42.0144170578"
"19794","-71.4858868565","42.6716505938"
"19794","-71.4829970707","42.6742810456"
"19795","-70.7113153635","42.0568949075"
"19795","-70.7102668508","42.0567779481"
"19796","-70.6985557344","42.0506640818"
"19796","-70.697478528","42.0499294854"
"19797","-70.6993048434","42.0510142777"
"19797","-70.6985557344","42.0506640818"
"19798","-70.7014703386","42.0590954003"
"19798","-70.7042399069","42.0588602471"
"19799","-70.7005890793","42.0591940125"
"19799","-70.7014703386","42.0590954003"
"19800","-70.6912123895","42.0592351601"
"19800","-70.6941089669","42.0598719692"
"19801","-70.697771221","42.0595823443"
"19801","-70.6980584243","42.0595452144"
"19802","-70.6941089669","42.0598719692"
"19802","-70.697771221","42.0595823443"
"19803","-70.701733958","42.0211463308"
"19803","-70.6994632685","42.0223954812"
"19804","-70.6886643426","42.0393791664"
"19804","-70.6884338964","42.041017436"
"19805","-70.7013062128","42.0516320697"
"19805","-70.6993048434","42.0510142777"
"19806","-70.6952491349","42.0487529182"
"19806","-70.6937851658","42.0483970985"
"19807","-70.6935329454","42.0628040058"
"19807","-70.6950781297","42.063868875"
"19807","-70.696598719","42.0669132271"
"19808","-70.696598719","42.0669132271"
"19808","-70.6975164117","42.0675032135"
"19809","-70.7151579956","42.0561965307"
"19809","-70.7135760718","42.0563196028"
"19810","-70.7077161455","42.0556258578"
"19810","-70.7071094278","42.0552935854"
"19811","-70.6929488027","42.0324152841"
"19811","-70.6917448271","42.0345417738"
"19812","-70.6884338964","42.041017436"
"19812","-70.6883807352","42.0414012933"
"19813","-70.9213491117","42.0634351103"
"19813","-70.9198600125","42.0624754561"
"19814","-70.9232459808","42.0638616567"
"19814","-70.9213491117","42.0634351103"
"19815","-71.376193638","42.4537459706"
"19815","-71.3727483579","42.4521701532"
"19816","-71.3603009036","42.4473098677"
"19816","-71.3545991337","42.445974829"
"19817","-71.3264860527","42.4480044329"
"19817","-71.3232778887","42.4491334565"
"19818","-71.3400658934","42.4442853089"
"19818","-71.3389729016","42.4444246841"
"19819","-71.3389729016","42.4444246841"
"19819","-71.3282251597","42.4474182707"
"19820","-71.3787905899","42.4554474393"
"19820","-71.376193638","42.4537459706"
"19821","-71.3799557342","42.4565551601"
"19821","-71.3793316096","42.4559153928"
"19822","-71.3793316096","42.4559153928"
"19822","-71.3787905899","42.4554474393"
"19823","-71.3637525191","42.4486199244"
"19823","-71.3603009036","42.4473098677"
"19824","-71.3717730663","42.4517288851"
"19824","-71.3637525191","42.4486199244"
"19825","-71.0359654867","42.4038716601"
"19825","-71.0366734768","42.4039351681"
"19826","-70.1984432725","41.7185208921"
"19826","-70.1980029209","41.7190647024"
"19827","-70.1980029209","41.7190647024"
"19827","-70.1974739077","41.7197745159"
"19828","-70.1493780421","41.7441416908"
"19828","-70.1483280409","41.7443644818"
"19829","-70.1483280409","41.7443644818"
"19829","-70.1480453021","41.7444089627"
"19830","-70.1539533062","41.7062302994"
"19830","-70.1539081397","41.7065487616"
"19831","-70.1612822439","41.7421997917"
"19831","-70.1615649682","41.7427570399"
"19832","-70.1605675772","41.7410653899"
"19832","-70.1612822439","41.7421997917"
"19833","-70.1595778187","41.7346081277"
"19833","-70.159575904","41.7355946726"
"19834","-70.1974739077","41.7197745159"
"19834","-70.196654389","41.7210263348"
"19835","-70.159575904","41.7355946726"
"19835","-70.1594431716","41.7366742269"
"19836","-70.1592255761","41.73143323"
"19836","-70.159435183","41.7330807267"
"19837","-70.1480262758","41.6678394333"
"19837","-70.1480264044","41.6680285343"
"19838","-70.1480264044","41.6680285343"
"19838","-70.1480269392","41.6683228811"
"19839","-70.1480269392","41.6683228811"
"19839","-70.1480228683","41.6683909277"
"19840","-70.1480228683","41.6683909277"
"19840","-70.148017847","41.6684865424"
"19841","-70.1537557007","41.7075953988"
"19841","-70.1536249498","41.708454291"
"19842","-70.1536249498","41.708454291"
"19842","-70.1535589965","41.7089290708"
"19843","-70.1535589965","41.7089290708"
"19843","-70.1534383789","41.7100020084"
"19844","-70.9371668093","42.5759775452"
"19844","-70.9373191811","42.5770737773"
"19845","-70.9606325078","42.5985211094"
"19845","-70.960046736","42.599748068"
"19846","-70.959255652","42.6013878041"
"19846","-70.9583841367","42.6031784042"
"19847","-70.9592629818","42.6013727387"
"19847","-70.959255652","42.6013878041"
"19848","-70.9100707819","42.5586113934"
"19848","-70.9097212278","42.5582686324"
"19849","-70.9431044385","42.5714454674"
"19849","-70.9422409736","42.5710395621"
"19850","-70.9522138578","42.5724759631"
"19850","-70.9489808321","42.5723851774"
"19851","-70.941153376","42.5706725136"
"19851","-70.9397720639","42.5703355334"
"19852","-70.960046736","42.599748068"
"19852","-70.9592629818","42.6013727387"
"19853","-70.9752567099","42.5892106619"
"19853","-70.9723100974","42.5869768984"
"19854","-70.9671157592","42.5840828016"
"19854","-70.9662216948","42.5861497898"
"19855","-71.000623498","41.6404446354"
"19855","-70.9986277538","41.640291794"
"19856","-70.9368510905","42.5737761475"
"19856","-70.9369743533","42.5746391761"
"19857","-70.9366256314","42.5723452134"
"19857","-70.9368510905","42.5737761475"
"19858","-70.929931891","42.5585261315"
"19858","-70.9307823515","42.559351163"
"19859","-70.929716048","42.5584226512"
"19859","-70.929931891","42.5585261315"
"19860","-70.9380035358","42.5680937521"
"19860","-70.9376212477","42.5694832195"
"19861","-70.9376212477","42.5694832195"
"19861","-70.937346713","42.5702579035"
"19862","-70.9754404889","42.5893425751"
"19862","-70.9752567099","42.5892106619"
"19863","-70.9193832172","42.5427826322"
"19863","-70.9200302791","42.5454654127"
"19864","-70.9200302791","42.5454654127"
"19864","-70.9204897628","42.5471178611"
"19865","-70.931012717","42.5689060247"
"19865","-70.9302427662","42.5687365085"
"19866","-70.9986277538","41.640291794"
"19866","-70.9976497483","41.6402182643"
"19867","-70.9976497483","41.6402182643"
"19867","-70.9966659036","41.6401453135"
"19868","-70.8189200037","42.2322000001"
"19868","-70.820100006","42.2326800011"
"19869","-70.812130004","42.2293300007"
"19869","-70.8137700032","42.2300099991"
"19870","-70.820100006","42.2326800011"
"19870","-70.8219900054","42.2335100012"
"19871","-70.8102361148","42.2285300621"
"19871","-70.812130004","42.2293300007"
"19872","-70.7981800052","42.2187820027"
"19872","-70.7990009107","42.2192341212"
"19873","-70.7990009107","42.2192341212"
"19873","-70.8003200004","42.2199699994"
"19874","-70.8079800043","42.227250002"
"19874","-70.8102361148","42.2285300621"
"19875","-70.8262099178","42.2380349054"
"19875","-70.8270814333","42.2390155098"
"19876","-71.1778400019","42.2612600019"
"19876","-71.1775700057","42.2626700028"
"19877","-71.3490742454","42.4604856802"
"19877","-71.3493868712","42.4601388976"
"19878","-71.3921907216","42.4564536828"
"19878","-71.3907884084","42.4564626085"
"19879","-71.4121272094","42.4504603898"
"19879","-71.4112189642","42.4512681135"
"19880","-71.414452781","42.4486018568"
"19880","-71.4121272094","42.4504603898"
"19881","-71.1782300007","42.2596700029"
"19881","-71.1780100058","42.2605400012"
"19882","-71.3234752867","42.4703740759"
"19882","-71.3229443918","42.470994998"
"19883","-71.3229443918","42.470994998"
"19883","-71.3196362222","42.4749841882"
"19884","-71.4059315505","42.4733057792"
"19884","-71.4050740828","42.4727349053"
"19885","-71.3196362222","42.4749841882"
"19885","-71.3189342453","42.4754005842"
"19886","-71.34950885","42.460094858"
"19886","-71.3493868712","42.4601388976"
"19887","-71.3503514129","42.4598803456"
"19887","-71.34950885","42.460094858"
"19888","-71.3485782684","42.4604663715"
"19888","-71.3487979071","42.4607595589"
"19889","-71.3897612817","42.4563589709"
"19889","-71.3887524915","42.456269313"
"19890","-71.3899715352","42.4563814164"
"19890","-71.3897612817","42.4563589709"
"19891","-71.365128982","42.4580472613"
"19891","-71.3613318395","42.4584160846"
"19892","-71.3589715159","42.4586638185"
"19892","-71.3569312801","42.4588709809"
"19893","-71.3887524915","42.456269313"
"19893","-71.3885303139","42.4562384786"
"19894","-71.3216788184","42.4496324094"
"19894","-71.3202902454","42.4497416773"
"19895","-71.1804879846","42.2548538922"
"19895","-71.1787400022","42.258470001"
"19896","-71.3749761251","42.4206741702"
"19896","-71.3717079489","42.4213224539"
"19897","-71.3707542578","42.4566290928"
"19897","-71.3687724317","42.4575175714"
"19898","-71.3725761789","42.455868745"
"19898","-71.3707542578","42.4566290928"
"19899","-71.3734069796","42.4555303733"
"19899","-71.3725761789","42.455868745"
"19900","-71.3747020663","42.4553593592"
"19900","-71.374252681","42.4553343708"
"19901","-71.3765001188","42.4555832725"
"19901","-71.3747020663","42.4553593592"
"19902","-71.3282251597","42.4474182707"
"19902","-71.3264860527","42.4480044329"
"19903","-71.4002466519","42.4675914924"
"19903","-71.3977895168","42.4671387517"
"19904","-71.4085466166","42.4694204391"
"19904","-71.4002466519","42.4675914924"
"19905","-71.3347155709","42.4404130637"
"19905","-71.3369300262","42.441725146"
"19906","-71.3335619565","42.4392187436"
"19906","-71.3347155709","42.4404130637"
"19907","-71.3369300262","42.441725146"
"19907","-71.3396462515","42.4437292305"
"19908","-71.3396462515","42.4437292305"
"19908","-71.3400658934","42.4442853089"
"19909","-71.3400658934","42.4442853089"
"19909","-71.3401270182","42.444376963"
"19910","-71.4193595903","42.4446309399"
"19910","-71.4178903971","42.4460110472"
"19911","-71.4178903971","42.4460110472"
"19911","-71.4177886881","42.4460852452"
"19912","-71.356397043","42.4589231622"
"19912","-71.3550223223","42.4590475925"
"19913","-71.3569312801","42.4588709809"
"19913","-71.356397043","42.4589231622"
"19914","-71.3613318395","42.4584160846"
"19914","-71.3599870119","42.4585661828"
"19915","-71.3426812943","42.4628408702"
"19915","-71.3419023779","42.4631412209"
"19916","-71.1805600049","42.2547000001"
"19916","-71.1804879846","42.2548538922"
"19917","-71.489869913","42.3036665506"
"19917","-71.4884246702","42.3042475219"
"19918","-71.4287915182","42.2991332478"
"19918","-71.423690054","42.298229118"
"19919","-71.4117100766","42.2995293358"
"19919","-71.4135843823","42.2983727604"
"19920","-70.8957612495","42.1379575306"
"19920","-70.8956356633","42.1379919437"
"19921","-70.8930688246","42.1386877382"
"19921","-70.8885609524","42.1400859632"
"19922","-70.8938150296","42.1384713379"
"19922","-70.8930688246","42.1386877382"
"19923","-70.8844600491","42.1427603461"
"19923","-70.8823311504","42.1441581031"
"19924","-70.8865673525","42.1413397232"
"19924","-70.8844600491","42.1427603461"
"19925","-70.8823311504","42.1441581031"
"19925","-70.881748467","42.1444396909"
"19926","-70.8592967529","42.1524751514"
"19926","-70.85628586","42.1544893523"
"19927","-70.85628586","42.1544893523"
"19927","-70.8556751285","42.1547234144"
"19928","-70.8607910074","42.1510716462"
"19928","-70.8592967529","42.1524751514"
"19929","-70.867564297","42.1465428118"
"19929","-70.8646189991","42.1476654511"
"19930","-70.8433878224","42.1166066048"
"19930","-70.8395806804","42.1163883354"
"19931","-70.8519350559","42.1561448569"
"19931","-70.8514273021","42.1563777589"
"19932","-70.8514273021","42.1563777589"
"19932","-70.8505120733","42.1568165553"
"19933","-70.8233919508","42.1186887895"
"19933","-70.8238135894","42.1192916285"
"19934","-70.8207555066","42.1155034023"
"19934","-70.8214080356","42.1162016635"
"19935","-70.8222150462","42.1172097639"
"19935","-70.8224102367","42.1174573896"
"19936","-70.8224102367","42.1174573896"
"19936","-70.8233919508","42.1186887895"
"19937","-70.8193570631","42.1143449067"
"19937","-70.8207555066","42.1155034023"
"19938","-70.850472722","42.1568453602"
"19938","-70.849734047","42.157370356"
"19939","-70.8505120733","42.1568165553"
"19939","-70.850472722","42.1568453602"
"19940","-70.849734047","42.157370356"
"19940","-70.8486459413","42.1580169635"
"19941","-70.8526121909","42.1558397522"
"19941","-70.8519350559","42.1561448569"
"19942","-70.8485004715","42.1553336511"
"19942","-70.8490192674","42.1557940836"
"19943","-70.8499090275","42.1564575046"
"19943","-70.8505120733","42.1568165553"
"19944","-70.8135060721","42.1105099487"
"19944","-70.8153297991","42.1116924544"
"19945","-71.45287847","42.2965057288"
"19945","-71.4512428157","42.2972942734"
"19946","-71.4595000641","42.2934628381"
"19946","-71.45287847","42.2965057288"
"19947","-71.4203200382","42.2654077552"
"19947","-71.4201350651","42.2662651582"
"19948","-71.4617549807","42.3041117943"
"19948","-71.4607235797","42.3040079131"
"19949","-70.8454212301","42.1473313766"
"19949","-70.845472679","42.1475178628"
"19950","-70.8885609524","42.1400859632"
"19950","-70.8865673525","42.1413397232"
"19951","-70.8646189991","42.1476654511"
"19951","-70.8635264648","42.1486137479"
"19952","-70.8438088871","42.1165563507"
"19952","-70.8433878224","42.1166066048"
"19953","-70.8446952081","42.1164379606"
"19953","-70.8438088871","42.1165563507"
"19954","-70.8252501496","42.122707418"
"19954","-70.8273821545","42.1257914632"
"19955","-70.8273821545","42.1257914632"
"19955","-70.8278184849","42.1260211567"
"19956","-70.8441968101","42.1434664689"
"19956","-70.8442616443","42.1436480679"
"19957","-70.8438286816","42.1422901104"
"19957","-70.8441968101","42.1434664689"
"19958","-70.8214080356","42.1162016635"
"19958","-70.8222150462","42.1172097639"
"19959","-70.8390176329","42.1162045462"
"19959","-70.8387386817","42.1161225976"
"19960","-70.8395806804","42.1163883354"
"19960","-70.8390176329","42.1162045462"
"19961","-70.8387386817","42.1161225976"
"19961","-70.8381387332","42.1159427813"
"19962","-70.8435885787","42.1416382995"
"19962","-70.8437155565","42.1419394168"
"19963","-70.622915193","41.6155313389"
"19963","-70.6227590359","41.617251023"
"19964","-70.6255052552","41.6135239325"
"19964","-70.622915193","41.6155313389"
"19965","-70.6353664941","41.5937538116"
"19965","-70.6353256117","41.5945329105"
"19966","-70.6353256117","41.5945329105"
"19966","-70.6354709136","41.5953477486"
"19967","-70.6187256182","41.6307413646"
"19967","-70.6185624255","41.6312501744"
"19968","-70.6185482182","41.631492045"
"19968","-70.6182137255","41.6326098733"
"19969","-70.5995447033","41.5592946137"
"19969","-70.5995616568","41.5591011626"
"19970","-70.6179394293","41.6333764759"
"19970","-70.617961965","41.6335916222"
"19971","-70.6207389027","41.5571095239"
"19971","-70.6206746778","41.5572035694"
"19972","-70.5507320185","41.6255546183"
"19972","-70.5505438593","41.6254096272"
"19973","-70.5939128968","41.6399985738"
"19973","-70.5849673148","41.6362807987"
"19974","-71.5677979288","42.6040965438"
"19974","-71.567699408","42.6027800305"
"19975","-71.5679317045","42.6050805194"
"19975","-71.5677979288","42.6040965438"
"19976","-71.6207584041","42.6011495196"
"19976","-71.6168738803","42.6016071861"
"19977","-71.5154294151","42.5725636516"
"19977","-71.511404982","42.5694132408"
"19978","-71.5664740543","42.6001391492"
"19978","-71.5653141192","42.5993498697"
"19979","-71.5349948968","42.5882508693"
"19979","-71.5347201816","42.5880174897"
"19980","-71.536454323","42.588990888"
"19980","-71.5349948968","42.5882508693"
"19981","-71.5904108299","42.604582364"
"19981","-71.5902672907","42.6046004798"
"19982","-71.5902672907","42.6046004798"
"19982","-71.5864240909","42.6052008324"
"19983","-71.5864240909","42.6052008324"
"19983","-71.5824358494","42.6058706765"
"19984","-71.5684779083","42.6058864579"
"19984","-71.5679317045","42.6050805194"
"19985","-71.5347201816","42.5880174897"
"19985","-71.5342339675","42.5875979021"
"19986","-71.5321045182","42.585840827"
"19986","-71.5312093733","42.5853081613"
"19987","-71.5816129708","42.6158309742"
"19987","-71.5828491999","42.6171337132"
"19988","-71.5387899171","42.5912620645"
"19988","-71.536454323","42.588990888"
"19989","-71.5178054436","42.5752673721"
"19989","-71.5154294151","42.5725636516"
"19990","-71.5193622227","42.5773298128"
"19990","-71.5178054436","42.5752673721"
"19991","-71.5674754437","42.6018428012"
"19991","-71.5664740543","42.6001391492"
"19992","-71.5602458944","42.596953531"
"19992","-71.5588320481","42.5962841557"
"19993","-71.561502152","42.5974496783"
"19993","-71.5602458944","42.596953531"
"19994","-71.281390003","42.0803099998"
"19994","-71.2825349648","42.0792247448"
"19994","-71.2832995528","42.0784590943"
"19994","-71.2835529956","42.078114383"
"19995","-71.2450887967","42.0484802347"
"19995","-71.2448100028","42.0493000009"
"19996","-71.5839736952","42.6184825011"
"19996","-71.5842404095","42.6187587339"
"19997","-71.0258588559","42.7510278674"
"19997","-71.0260093997","42.7512608462"
"19998","-71.0311562747","42.7588260241"
"19998","-71.0317671706","42.7598591645"
"19999","-71.03091984","42.7584801306"
"19999","-71.0311562747","42.7588260241"
"20000","-71.5822266028","42.6079733126"
"20000","-71.5808641252","42.6092767772"
"20001","-71.2811400033","42.080560003"
"20001","-71.281390003","42.0803099998"
"20002","-71.279983409","42.0815940363"
"20002","-71.2811400033","42.080560003"
"20003","-71.2590199743","42.1020699641"
"20003","-71.2607000054","42.1008100006"
"20004","-71.257619014","42.1028764737"
"20004","-71.2590199743","42.1020699641"
"20005","-71.25670127","42.1033941286"
"20005","-71.2575885999","42.1028934696"
"20006","-71.2555044924","42.1040772358"
"20006","-71.25670127","42.1033941286"
"20007","-71.2453500061","42.0478600006"
"20007","-71.2452000036","42.0460499998"
"20008","-71.2452500008","42.0483800005"
"20008","-71.2453500061","42.0478600006"
"20009","-71.2448100028","42.0493000009"
"20009","-71.2452500008","42.0483800005"
"20010","-71.2628822166","42.0752214998"
"20010","-71.2642093731","42.0754655116"
"20011","-71.2628668912","42.0752162552"
"20011","-71.2628822166","42.0752214998"
"20012","-71.249845964","42.0643201626"
"20012","-71.2495698955","42.0648356234"
"20013","-71.2512299998","42.0654900014"
"20013","-71.251230001","42.0652099999"
"20014","-71.0260093997","42.7512608462"
"20014","-71.0265403718","42.7520692551"
"20015","-71.0265403718","42.7520692551"
"20015","-71.0272576478","42.7531304743"
"20016","-71.0281629255","42.7544490132"
