shapeid,y,x
137,-71.0926812,42.3597015
137,-71.0927476,42.3596958
138,-71.100395,42.366499
138,-71.099375,42.366174
138,-71.0984842,42.3659006
139,-71.0927476,42.3596958
139,-71.0931232,42.3595745
140,-71.0913445,42.3628096
140,-71.0912059,42.3637315
140,-71.0911961,42.363774
140,-71.0912036,42.3638193
140,-71.0912283,42.363859
140,-71.0912572,42.3639017
140,-71.0912798,42.3639351
140,-71.0913236,42.363967
140,-71.0913742,42.3640159
140,-71.0914085,42.3640683
140,-71.0914314,42.3641331
141,-71.0898908,42.3592261
141,-71.0899051,42.3592498
142,-71.0876282,42.3599802
142,-71.0867111,42.3603078
142,-71.0863974,42.3604217
142,-71.0861808,42.3604956
142,-71.085387,42.3607667
142,-71.0853111,42.3607932
142,-71.0852055,42.3608263
142,-71.0846948,42.3609866
143,-71.0899051,42.3592498
143,-71.0900206,42.359257
144,-71.095541,42.370516
144,-71.094939,42.370348
145,-71.0899051,42.3592498
145,-71.0899311,42.3592931
146,-71.089501,42.3587726
146,-71.0893926,42.3585877
147,-71.0891123,42.3594481
147,-71.0891346,42.3594862
148,-71.0891346,42.3594862
148,-71.0891569,42.3595259
149,-71.0891569,42.3595259
149,-71.0891704,42.3595493
150,-71.0891346,42.3594862
150,-71.0890323,42.3595212
150,-71.0890549,42.3595588
150,-71.0891569,42.3595259
151,-71.099605,42.3728722
151,-71.0996482,42.3729101
151,-71.0993408,42.373105
151,-71.0990956,42.3730132
151,-71.0994604,42.3727536
151,-71.0995218,42.3728038
152,-71.089664,42.3590406
152,-71.0896294,42.3590523
153,-71.1000955,42.3731255
153,-71.1000039,42.3731883
153,-71.0999097,42.3732529
154,-71.0888466,42.3594784
154,-71.08876,42.3595063
155,-71.096875,42.370475
155,-71.097159,42.369981
155,-71.097547,42.369327
155,-71.098185,42.368201
156,-71.0881085,42.3662391
156,-71.0881211,42.3663267
156,-71.088173,42.3664286
156,-71.0882497,42.3664857
157,-71.0927476,42.3596958
157,-71.0927286,42.3597175
157,-71.0923933,42.3598275
157,-71.0922632,42.3596125
157,-71.0923439,42.3595846
158,-71.086613,42.369767
158,-71.0864528,42.3704462
158,-71.0862942,42.3711184
158,-71.086129,42.371819
159,-71.088173,42.3664286
159,-71.088151,42.3665097
160,-71.0922769,42.3599179
160,-71.0922954,42.3599497
160,-71.0923005,42.3601493
160,-71.0923325,42.3601996
161,-71.0891796,42.3649015
161,-71.0893009,42.3649464
161,-71.0894244,42.364992
161,-71.0895113,42.3650205
162,-71.0922649,42.3598986
162,-71.0922769,42.3599179
163,-71.0830222,42.3621793
163,-71.0830611,42.3621819
163,-71.083093,42.3621841
163,-71.0831653,42.3621926
163,-71.083231,42.3622025
163,-71.083299,42.3622145
163,-71.0833665,42.3622278
163,-71.0834356,42.3622436
163,-71.0834956,42.3622602
163,-71.0835589,42.3622803
163,-71.0836681,42.362321
163,-71.0837455,42.3623568
164,-71.0873854,42.3661822
164,-71.0874636,42.366079
164,-71.0878213,42.365607
164,-71.0878403,42.3655866
165,-71.0872473,42.3705422
165,-71.0864528,42.3704462
165,-71.0858498,42.3703732
166,-71.0923933,42.3598275
166,-71.0923866,42.3598493
166,-71.0923356,42.3598662
167,-71.0884943,42.3643135
167,-71.0884584,42.3643696
168,-71.0945054,42.3711329
168,-71.094682,42.370837
168,-71.094817,42.370559
168,-71.094939,42.370348
168,-71.095116,42.370053
168,-71.095174,42.369961
168,-71.095321,42.369679
168,-71.095501,42.36936
168,-71.095813,42.368827
168,-71.096077,42.368327
169,-71.0923356,42.3598662
169,-71.0922994,42.3598791
170,-71.0911666,42.3582963
170,-71.091021,42.3580458
170,-71.090979,42.3579733
171,-71.0922994,42.3598791
171,-71.0922598,42.3598907
172,-71.0916348,42.3586312
172,-71.0912006,42.3587772
173,-71.084963,42.370943
173,-71.0856952,42.3710395
173,-71.0862942,42.3711184
173,-71.0870616,42.3712195
174,-71.0920544,42.3597505
174,-71.0919735,42.359776
174,-71.092062,42.3599227
175,-71.091939,42.3585248
175,-71.0916553,42.3586242
176,-71.092062,42.3599227
176,-71.092062,42.3599385
177,-71.0912006,42.3587772
177,-71.0911816,42.3587821
178,-71.081503,42.37123
178,-71.081339,42.371928
178,-71.081175,42.372605
178,-71.081094,42.372923
178,-71.081037,42.37315
179,-71.092062,42.3599385
179,-71.0920741,42.3599613
180,-71.0915586,42.358167
180,-71.0914127,42.3579153
181,-71.0925471,42.3673201
181,-71.091978,42.367436
181,-71.091719,42.367419
181,-71.0912184,42.3672459
182,-71.0920741,42.3599613
182,-71.0920862,42.3599821
183,-71.0908915,42.3588707
183,-71.0908592,42.3588802
184,-71.0920862,42.3599821
184,-71.0921023,42.3600089
184,-71.0923005,42.3601493
185,-71.0911816,42.3587821
185,-71.0908915,42.3588707
186,-71.083127,42.371438
186,-71.082967,42.372147
186,-71.082814,42.372813
187,-71.0942061,42.359041
187,-71.0941686,42.359053
188,-71.0907717,42.3584265
188,-71.0906301,42.358176
189,-71.0941686,42.359053
189,-71.0941045,42.3590602
189,-71.0940197,42.3590781
189,-71.09398,42.3590936
189,-71.0938055,42.3591124
189,-71.0937046,42.3589954
190,-71.0838463,42.3632839
190,-71.0837886,42.3633639
190,-71.0837329,42.3634424
190,-71.0836711,42.3635345
190,-71.0836144,42.3636217
190,-71.083472,42.363851
190,-71.0834159,42.3639496
190,-71.0831239,42.3644637
190,-71.0827668,42.3650925
190,-71.0827235,42.3651668
191,-71.0916553,42.3586242
191,-71.0916348,42.3586312
192,-71.0935393,42.3720648
192,-71.092336,42.371692
193,-71.094423,42.3593865
193,-71.0944334,42.3594022
194,-71.092773,42.3592186
194,-71.0927894,42.3591681
194,-71.0928088,42.3591348
194,-71.0928327,42.359106
194,-71.0925171,42.3585888
195,-71.0944334,42.3594022
195,-71.0944494,42.3594281
195,-71.0945042,42.3595034
195,-71.0945229,42.3595328
195,-71.0945351,42.3595752
195,-71.0945351,42.3596079
195,-71.0945141,42.3596462
195,-71.0944302,42.3597197
196,-71.0928712,42.3593864
196,-71.092773,42.3592186
197,-71.0944334,42.3594022
197,-71.0940347,42.3595402
198,-71.094378,42.358775
198,-71.0944633,42.3589213
198,-71.0944675,42.3589282
199,-71.094423,42.3593865
199,-71.0948929,42.3592398
200,-71.0943949,42.3586121
200,-71.0941901,42.3586811
201,-71.099001,42.36852
201,-71.099115,42.3683619
201,-71.099239,42.36819
201,-71.099363,42.368017
201,-71.0994404,42.3679082
201,-71.099484,42.367847
201,-71.099511,42.367805
201,-71.099657,42.367575
202,-71.0946124,42.3588464
202,-71.0945605,42.3588635
203,-71.0944739,42.3587418
203,-71.0943949,42.3586121
203,-71.09432,42.3584892
203,-71.094273,42.3584122
203,-71.0941901,42.3586811
203,-71.0941788,42.3587176
203,-71.0941733,42.3587354
203,-71.094136,42.3588567
204,-71.0946738,42.3588269
204,-71.0947273,42.3588105
205,-71.0960005,42.3608275
205,-71.095537,42.3610368
205,-71.0947001,42.3614061
205,-71.0946673,42.3614211
205,-71.0944277,42.3615309
205,-71.0941414,42.3616701
206,-71.094306,42.3587991
206,-71.0943375,42.3587886
207,-71.0945605,42.3588635
207,-71.0945406,42.3588692
207,-71.0945539,42.3588921
207,-71.0947604,42.3588227
207,-71.0947494,42.3588023
207,-71.0947273,42.3588105
208,-71.0981475,42.3733731
208,-71.097089,42.3732422
208,-71.0962381,42.3731359
208,-71.095322,42.373015
208,-71.0946164,42.3729287
208,-71.094488,42.372913
208,-71.0943691,42.3728974
208,-71.0940928,42.372861
208,-71.0939981,42.3728486
208,-71.0939153,42.3728377
208,-71.093279,42.372754
208,-71.0925017,42.3726517
208,-71.09182,42.372562
208,-71.091199,42.3724809
208,-71.090662,42.372411
208,-71.089794,42.372297
208,-71.089733,42.372289
208,-71.088988,42.372192
208,-71.088959,42.372188
208,-71.0884634,42.3721205
208,-71.0882811,42.3720966
208,-71.0878236,42.3720373
208,-71.08749,42.371994
208,-71.0873878,42.3719802
208,-71.0870892,42.3719398
208,-71.0868795,42.3719131
208,-71.086129,42.371819
208,-71.085532,42.371743
208,-71.08479,42.371642
208,-71.08391,42.371538
208,-71.083127,42.371438
208,-71.08236,42.371338
208,-71.081503,42.37123
208,-71.0798505,42.3710152
208,-71.0785958,42.3708552
208,-71.0781679,42.3708012
208,-71.0770397,42.3706518
208,-71.0769234,42.3706364
208,-71.076743,42.3706061
209,-71.0943375,42.3587886
209,-71.094378,42.358775
209,-71.0944739,42.3587418
209,-71.0945666,42.3587103
209,-71.0946944,42.3586668
209,-71.0947477,42.3586487
209,-71.0948488,42.3586143
209,-71.0955511,42.3583755
209,-71.0965837,42.3580346
209,-71.0971866,42.3590049
210,-71.079712,42.366093
210,-71.0819996,42.3663837
211,-71.0946738,42.3588269
211,-71.0946433,42.3588366
211,-71.0946124,42.3588464
212,-71.0947477,42.3586487
212,-71.0948377,42.3588046
213,-71.0946433,42.3588366
213,-71.0945947,42.3587558
214,-71.0945947,42.3587558
214,-71.094587,42.3587436
215,-71.094587,42.3587436
215,-71.0945666,42.3587103
216,-71.0941703,42.3589845
216,-71.0941838,42.3590056
217,-71.0941838,42.3590056
217,-71.0941874,42.3590113
217,-71.0942061,42.359041
217,-71.094423,42.3593865
218,-71.098079,42.363608
218,-71.0974813,42.3635742
219,-71.0941874,42.3590113
219,-71.0944633,42.3589213
220,-71.0946944,42.3586668
220,-71.0945837,42.3586294
220,-71.0945133,42.358604
220,-71.0944458,42.3585696
220,-71.09432,42.3584892
221,-71.0927425,42.3583303
221,-71.0926951,42.3583459
222,-71.0731459,42.369285
222,-71.0732717,42.3693479
222,-71.0740682,42.3697485
222,-71.0745522,42.3700118
222,-71.0753784,42.3704271
222,-71.0755329,42.3705222
223,-71.0929799,42.3585716
223,-71.0930464,42.3585507
224,-71.0930464,42.3585507
224,-71.0932315,42.3584923
225,-71.092553,42.3571081
225,-71.0925744,42.3571517
226,-71.0934525,42.3596008
226,-71.0934679,42.3596262
227,-71.0946237,42.3579311
227,-71.0946048,42.3578965
228,-71.0908588,42.3602175
228,-71.0907233,42.3600058
229,-71.0945397,42.3579586
229,-71.0945197,42.3579234
230,-71.0944494,42.3579883
230,-71.0944292,42.3579536
231,-71.0800098,42.3675175
231,-71.0798477,42.3682039
231,-71.0797119,42.3688772
232,-71.0908588,42.3602175
232,-71.090787,42.3602626
233,-71.0943666,42.3580155
233,-71.0943474,42.3579814
234,-71.0942817,42.3580428
234,-71.0942635,42.3580091
235,-71.09567,42.370111
235,-71.095174,42.369961
236,-71.0941978,42.3580695
236,-71.0941773,42.3580377
237,-71.0919518,42.357955
237,-71.0922392,42.3578572
237,-71.0922474,42.3578723
237,-71.092382,42.3578267
237,-71.0926815,42.3583178
237,-71.0926529,42.3583261
237,-71.09267,42.3583542
237,-71.0926951,42.3583459
237,-71.0928577,42.3586102
237,-71.0931967,42.3591789
238,-71.0937631,42.35805
238,-71.0940017,42.3579691
238,-71.0940133,42.3579889
238,-71.094037,42.3580295
238,-71.0940636,42.3580434
238,-71.0940882,42.3580483
238,-71.0941,42.3580507
238,-71.0941387,42.3580491
238,-71.0941773,42.3580377
238,-71.0942635,42.3580091
238,-71.0943474,42.3579814
238,-71.0944292,42.3579536
238,-71.0945197,42.3579234
238,-71.0946048,42.3578965
238,-71.0946444,42.3578808
238,-71.0946644,42.3578581
238,-71.0946699,42.3578344
238,-71.0946666,42.3578108
238,-71.0946379,42.3577488
238,-71.0946595,42.3576653
238,-71.0946854,42.3575676
239,-71.0940133,42.3579889
239,-71.094064,42.3579726
239,-71.0941011,42.3579618
239,-71.0941365,42.3579071
239,-71.0945838,42.3577654
239,-71.0946379,42.3577488
240,-71.0958058,42.3574685
240,-71.0958626,42.3573871
240,-71.0981171,42.3566338
241,-71.0913384,42.3615259
241,-71.0912781,42.3614221
241,-71.0910758,42.3610657
241,-71.0910191,42.3609851
241,-71.0909464,42.3609124
242,-71.0901868,42.3591445
242,-71.090754,42.3589514
242,-71.0912803,42.3598195
243,-71.0946879,42.35791
243,-71.0946644,42.3578581
244,-71.0941151,42.3580958
244,-71.0940882,42.3580483
245,-71.0934181,42.359104
245,-71.0933468,42.3591286
246,-71.0820567,42.3736771
246,-71.081608,42.373441
246,-71.081037,42.37315
246,-71.079815,42.3725375
246,-71.0794638,42.3723549
246,-71.0792839,42.3722631
246,-71.0786678,42.3719487
246,-71.0784618,42.3718599
246,-71.0782644,42.3717775
246,-71.0778267,42.3716063
246,-71.0776186,42.3715241
246,-71.0770177,42.37129
246,-71.0768939,42.3712364
246,-71.0767986,42.3711906
246,-71.0767099,42.3711436
246,-71.0766911,42.3711327
247,-71.0900819,42.3586622
247,-71.0903393,42.3585773
247,-71.0902712,42.3584641
247,-71.089852,42.3586004
247,-71.0901576,42.3590995
247,-71.0901868,42.3591445
247,-71.0904338,42.3595587
247,-71.0906999,42.3599883
247,-71.0907233,42.3600058
248,-71.0926529,42.3583261
248,-71.0922076,42.3584666
248,-71.0922199,42.3584884
248,-71.0921272,42.3585191
248,-71.0926342,42.3593675
249,-71.0905783,42.3683758
249,-71.091772,42.36875
249,-71.09231,42.368922
249,-71.092825,42.369124
249,-71.093092,42.369085
249,-71.093669,42.368999
249,-71.094472,42.368852
249,-71.094785,42.368766
250,-71.0666135,42.3892308
250,-71.0726905,42.3845676
250,-71.0789938,42.3823682
250,-71.0815273,42.3820397
250,-71.086744,42.381193
250,-71.0917024,42.3795336
250,-71.0938516,42.3794665
250,-71.094311,42.378791
250,-71.0948685,42.3781501
250,-71.0950686,42.3778714
250,-71.0952869,42.3775675
250,-71.0955886,42.3769467
250,-71.103146,42.366344
250,-71.1042574,42.3653402
250,-71.1135493,42.3622591
250,-71.1177743,42.3609129
250,-71.1208571,42.3602364
250,-71.1214802,42.3599894
250,-71.1234939,42.3589238
250,-71.1288196,42.3570453
250,-71.1308309,42.3567897
250,-71.1316025,42.3577241
251,-71.085387,42.3607667
251,-71.0853729,42.3608668
251,-71.085273,42.3615745
251,-71.0852589,42.361676
251,-71.0852298,42.3618819
251,-71.0852236,42.3619254
251,-71.085167,42.362326
252,-71.07926,42.361795
252,-71.072087,42.3612506
252,-71.0716352,42.361211
253,-71.0788811,42.3620815
253,-71.078884,42.3620257
253,-71.0788871,42.3619725
253,-71.0789081,42.3617885
253,-71.0789256,42.3616861
253,-71.0789425,42.3616028
253,-71.0789623,42.3615287
253,-71.0789853,42.3614558
253,-71.0790098,42.361398
253,-71.0790386,42.3613522
254,-71.0797729,42.3615243
254,-71.0797916,42.3615638
254,-71.0798055,42.3615988
254,-71.0798175,42.3616356
254,-71.0798309,42.3616951
255,-71.0787942,42.3626652
255,-71.0788743,42.3623251
256,-71.0784634,42.3619271
256,-71.0784331,42.3621209
256,-71.0784171,42.3622107
256,-71.0783997,42.3623
256,-71.0783748,42.3624133
256,-71.0783171,42.3626333
257,-71.0817384,42.3606546
257,-71.0815895,42.3606774
257,-71.0814417,42.360697
257,-71.0813017,42.3607098
257,-71.0811662,42.3607174
257,-71.081041,42.3607202
257,-71.0799481,42.3607143
257,-71.0798381,42.3607155
257,-71.0797339,42.3607221
257,-71.0796214,42.360732
257,-71.0795218,42.3607458
257,-71.0794168,42.3607683
257,-71.0793154,42.3607966
257,-71.0792118,42.3608343
257,-71.0791208,42.360873
257,-71.0790347,42.3609188
257,-71.0789476,42.3609722
257,-71.078868,42.361026
257,-71.0787922,42.3610908
257,-71.0787418,42.3611369
257,-71.078705,42.3611786
257,-71.0786671,42.3612259
257,-71.0786317,42.3612764
257,-71.0786013,42.3613291
257,-71.0785729,42.3613832
257,-71.0785514,42.3614339
257,-71.0785338,42.3614893
257,-71.0785173,42.3615533
258,-71.0719915,42.3613421
258,-71.0753737,42.3615936
258,-71.0790549,42.3618673
258,-71.0792145,42.3618792
259,-71.0802386,42.3614523
259,-71.0814597,42.3611252
259,-71.0815924,42.3610876
259,-71.0817835,42.3610339
259,-71.0819433,42.3609852
259,-71.0821931,42.360903
259,-71.0825632,42.3607708
260,-71.0790386,42.3613522
260,-71.0790842,42.3612926
260,-71.079134,42.3612372
260,-71.0791932,42.3611806
260,-71.0792652,42.361123
260,-71.07935,42.3610648
260,-71.0794361,42.3610158
260,-71.0795306,42.3609714
260,-71.0796281,42.3609353
260,-71.0797343,42.3609021
260,-71.0798397,42.3608809
260,-71.0799492,42.3608655
260,-71.0800535,42.3608574
260,-71.0801687,42.3608533
260,-71.0810877,42.3608633
261,-71.0792379,42.3617305
261,-71.0787921,42.3616981
261,-71.0719851,42.3611729
262,-71.0785173,42.3615533
262,-71.0785024,42.3616361
262,-71.0784634,42.3619271
263,-71.087839,42.371322
263,-71.0875696,42.3712865
263,-71.0870616,42.3712195
264,-71.0810877,42.3608633
264,-71.0812462,42.3608657
264,-71.0813291,42.3608669
265,-71.0813291,42.3608669
265,-71.0819455,42.3608719
266,-71.0819455,42.3608719
266,-71.0820351,42.3608697
266,-71.0821169,42.3608637
266,-71.0821984,42.3608547
266,-71.0822758,42.3608441
266,-71.0823502,42.3608287
266,-71.0824292,42.3608086
266,-71.0825632,42.3607708
267,-71.095537,42.3610368
267,-71.0954168,42.3618993
267,-71.0953819,42.3621674
267,-71.0953482,42.3624257
267,-71.0952709,42.363098
268,-71.0832214,42.3734304
268,-71.0831275,42.3734072
268,-71.0829863,42.3734047
268,-71.082738,42.3734221
268,-71.0826044,42.3734423
268,-71.0824806,42.3734784
269,-71.099657,42.367575
269,-71.100064,42.366972
269,-71.100395,42.366499
269,-71.100592,42.366231
269,-71.100725,42.366036
269,-71.1012764,42.3652327
269,-71.1013112,42.3651733
269,-71.1016346,42.3648589
269,-71.1020837,42.3644222
270,-71.098633,42.37418
270,-71.097803,42.373859
271,-71.0844086,42.3626504
271,-71.0846134,42.3624745
271,-71.0846856,42.3624208
271,-71.0847634,42.3623862
271,-71.0848122,42.3623744
271,-71.0848595,42.3623719
271,-71.084916,42.3623735
271,-71.0861686,42.362474
271,-71.0879891,42.3626108
271,-71.0881584,42.3626232
272,-71.0942977,42.3716375
272,-71.0938633,42.3714979
272,-71.0937671,42.3714614
273,-71.0945054,42.3711329
273,-71.0944656,42.3711827
273,-71.0943656,42.3713676
274,-71.0943372,42.3717475
274,-71.0942897,42.3717329
274,-71.0942844,42.3717312
274,-71.0942524,42.3717211
274,-71.0941996,42.371704
274,-71.0940895,42.3716679
274,-71.0940042,42.3716446
274,-71.0938417,42.3715912
274,-71.0938071,42.3715794
274,-71.0937306,42.3715583
275,-71.0901378,42.3715864
275,-71.088974,42.37121
276,-71.093985,42.3708845
276,-71.0938951,42.3708735
276,-71.0938751,42.3708678
276,-71.093857,42.3708571
276,-71.0938411,42.3708444
276,-71.0938275,42.3708317
276,-71.0938167,42.3708183
276,-71.0938026,42.3708055
276,-71.0937867,42.3707901
276,-71.0937641,42.370768
276,-71.0937396,42.3707513
276,-71.0937215,42.3707466
276,-71.0936902,42.3707379
276,-71.0936616,42.3707288
276,-71.0936376,42.3707138
276,-71.0936104,42.3706913
276,-71.0935723,42.3706599
276,-71.0935651,42.3706562
276,-71.0934824,42.3706354
277,-71.0803213,42.3629424
277,-71.0798331,42.3639883
277,-71.0786023,42.3638291
277,-71.0788984,42.3623058
277,-71.0801414,42.3614707
277,-71.0840039,42.3601447
277,-71.0997974,42.3549625
277,-71.1031524,42.3538301
277,-71.1037182,42.3536837
277,-71.1040648,42.3536001
277,-71.1046023,42.3535112
277,-71.1064978,42.3533884
277,-71.1071308,42.3533858
277,-71.108832,42.353502
277,-71.1108045,42.3541216
277,-71.1131989,42.355608
277,-71.1144932,42.3565192
277,-71.1149728,42.3570777
277,-71.1153278,42.357783
277,-71.1155893,42.3588461
277,-71.1138709,42.3591518
277,-71.1128972,42.3601034
277,-71.1132735,42.3604822
277,-71.1135493,42.3622591
277,-71.1138705,42.3637265
278,-71.0933661,42.3725234
278,-71.0934431,42.3725315
278,-71.0935173,42.3725397
278,-71.0936296,42.3725544
278,-71.0936975,42.3725636
278,-71.0937424,42.3725472
278,-71.0938169,42.3725023
278,-71.0938422,42.3724908
278,-71.0939679,42.3725065
278,-71.0940221,42.3725131
278,-71.0940518,42.372538
278,-71.0940569,42.3725556
278,-71.0940607,42.3725685
278,-71.0940345,42.3726604
278,-71.0940167,42.3727197
278,-71.0940127,42.3727643
278,-71.0939981,42.3728486
279,-71.07372,42.3685806
279,-71.0744507,42.3678444
279,-71.0780665,42.3642375
279,-71.0786023,42.3638291
280,-71.0942897,42.3717329
280,-71.0942853,42.3717408
280,-71.0942826,42.3717499
280,-71.0942391,42.3718257
280,-71.0941991,42.3718962
280,-71.0941854,42.3719166
280,-71.0941832,42.3719277
280,-71.0941832,42.3719369
280,-71.0941854,42.3719444
280,-71.0941898,42.371951
280,-71.0941956,42.3719562
280,-71.0942027,42.3719599
280,-71.0942657,42.3719828
280,-71.0942835,42.3719904
280,-71.0942955,42.3719953
280,-71.0943203,42.372011
280,-71.0943292,42.3720136
280,-71.0943381,42.3720159
280,-71.0943603,42.3720226
281,-71.0803213,42.3629424
281,-71.0803426,42.362796
281,-71.0807312,42.362827
281,-71.0807156,42.362934
281,-71.0806481,42.3629287
281,-71.0806424,42.3629679
281,-71.0803213,42.3629424
282,-71.0752363,42.371563
282,-71.07567,42.3711
282,-71.0759287,42.3708229
283,-71.094774,42.3724291
283,-71.0942249,42.3722576
284,-71.0783171,42.3626333
284,-71.0783083,42.3626882
284,-71.0783024,42.3627459
284,-71.0783018,42.362799
284,-71.0783045,42.362845
284,-71.0783173,42.3629329
284,-71.0783356,42.3630497
285,-71.0942297,42.3722471
285,-71.0942249,42.3722576
285,-71.0941361,42.372416
286,-71.0939811,42.3721779
286,-71.0941836,42.3722431
286,-71.0942249,42.3722576
287,-71.0938551,42.372515
287,-71.0939922,42.3725377
287,-71.0939372,42.3727565
287,-71.0939153,42.3728377
288,-71.0944844,42.371801
288,-71.0943603,42.3720226
288,-71.0942937,42.3721393
288,-71.0942884,42.3721471
288,-71.0942686,42.3721765
289,-71.0942844,42.3717312
289,-71.0942879,42.3717191
289,-71.0942862,42.3717037
289,-71.094283,42.3716929
289,-71.0942724,42.3716811
290,-71.0941983,42.3724406
290,-71.0941668,42.3725003
290,-71.0941339,42.3725367
290,-71.094098,42.3725456
290,-71.0940569,42.3725556
291,-71.0937967,42.3713832
291,-71.093873,42.3714074
291,-71.0939081,42.3714182
291,-71.0942239,42.3715155
291,-71.0943464,42.3715532
291,-71.0944319,42.3715795
292,-71.0998255,42.3634548
292,-71.0998423,42.3635044
292,-71.0998329,42.3635638
292,-71.099468,42.364154
292,-71.0990931,42.3648423
292,-71.0990501,42.3649117
292,-71.0989697,42.3650484
292,-71.0987631,42.3653972
292,-71.0986049,42.3656548
292,-71.0985647,42.3657579
292,-71.0984842,42.3659006
292,-71.0983957,42.3660571
292,-71.0982096,42.3663766
292,-71.0978512,42.3669905
292,-71.097389,42.367798
292,-71.097346,42.36787
292,-71.096836,42.368819
292,-71.096536,42.369334
292,-71.096535,42.369335
292,-71.096339,42.369683
292,-71.096198,42.369932
292,-71.095705,42.370779
292,-71.0953436,42.3713965
292,-71.0951942,42.3716489
292,-71.0950215,42.3719531
292,-71.095005,42.3719832
292,-71.0949997,42.3720045
292,-71.0949869,42.3720509
292,-71.0949798,42.3720699
292,-71.0949629,42.3721014
292,-71.0948404,42.3723123
292,-71.0948222,42.3723438
292,-71.094774,42.3724291
292,-71.094637,42.3726721
292,-71.0945756,42.3727733
292,-71.0945302,42.3728411
292,-71.094488,42.372913
293,-71.0948404,42.3723123
293,-71.0947489,42.3722836
293,-71.0943121,42.3721437
293,-71.0942937,42.3721393
293,-71.094273,42.3721318
293,-71.0941197,42.3720854
293,-71.0940837,42.3720721
294,-71.0787922,42.3630054
294,-71.0788603,42.3627005
295,-71.0764049,42.3670669
295,-71.0764335,42.3669412
295,-71.0766544,42.3659709
295,-71.0766978,42.3657801
296,-71.0940172,42.3707993
296,-71.0939404,42.3707787
296,-71.09392,42.3707821
296,-71.0938978,42.3707844
296,-71.0938711,42.3707864
296,-71.0938461,42.3707864
296,-71.0938099,42.3707797
296,-71.0937904,42.3707771
296,-71.0937641,42.370768
297,-71.0940787,42.3725035
297,-71.094098,42.3725456
297,-71.0941125,42.3725704
297,-71.0941364,42.3725982
297,-71.0941461,42.3726101
297,-71.0941132,42.3727365
297,-71.0941075,42.3727766
297,-71.0940928,42.372861
298,-71.0862942,42.3617955
298,-71.0863238,42.3615547
299,-71.0938182,42.3715931
299,-71.0940015,42.3716508
299,-71.0940809,42.3716756
299,-71.0941971,42.3717114
299,-71.0942853,42.3717408
299,-71.0943332,42.3717545
299,-71.0944656,42.3717952
299,-71.0944365,42.3718445
299,-71.0944147,42.3718807
299,-71.0943952,42.3719209
299,-71.0943748,42.3719524
299,-71.0943381,42.3720159
299,-71.0942785,42.3721231
299,-71.0942181,42.3721044
299,-71.0941058,42.3720714
300,-71.093944,42.370768
300,-71.0935687,42.3706495
301,-71.0876837,42.3599624
301,-71.0876282,42.3599802
302,-71.0946091,42.3716251
302,-71.0945687,42.3716968
302,-71.094526,42.3717724
302,-71.0945061,42.3718077
302,-71.0944642,42.3718806
302,-71.0944356,42.3719298
302,-71.0944064,42.371978
302,-71.0943166,42.3721355
302,-71.0947536,42.3722756
303,-71.0879172,42.3587183
303,-71.0880324,42.3589058
304,-71.0987683,42.3549569
304,-71.0987884,42.3550184
305,-71.088877,42.368995
305,-71.088721,42.369593
305,-71.088702,42.369656
305,-71.088627,42.3699
305,-71.088561,42.370221
306,-71.0883219,42.3609825
306,-71.0882806,42.3609144
306,-71.0882671,42.3608926
307,-71.0870231,42.3588217
307,-71.087076,42.3589061
308,-71.0899787,42.3624903
308,-71.0900518,42.3625492
309,-71.0869032,42.359093
309,-71.0869826,42.3592321
310,-71.0965123,42.3557554
310,-71.0964594,42.3556668
311,-71.0954407,42.3570908
311,-71.0954764,42.3571433
312,-71.0962381,42.3731359
312,-71.096028,42.373494
312,-71.095657,42.374117
312,-71.095512,42.374338
313,-71.0966668,42.3560144
313,-71.0965543,42.3558258
314,-71.0862483,42.3615798
314,-71.0863238,42.3615547
315,-71.095318,42.357393
315,-71.0952323,42.3574741
316,-71.0867923,42.3588988
316,-71.0868417,42.3589852
317,-71.0871549,42.3619034
317,-71.0862836,42.3618292
317,-71.0862179,42.3618236
318,-71.0878177,42.3585564
318,-71.0878608,42.3586265
319,-71.0999212,42.3708898
319,-71.0993461,42.3706742
319,-71.0988397,42.3704713
320,-71.0789977,42.3621149
320,-71.0790618,42.3616239
320,-71.0790753,42.3615803
320,-71.0790887,42.3615546
320,-71.0791128,42.3615209
320,-71.0791407,42.3615002
320,-71.0791764,42.3614849
320,-71.0791495,42.3614159
321,-71.0937631,42.35805
321,-71.0936609,42.35808
322,-71.0896646,42.3649006
322,-71.0897255,42.3649225
322,-71.0901203,42.3650642
323,-71.0871284,42.3589895
323,-71.0872411,42.3591692
324,-71.0763316,42.3705543
324,-71.0762119,42.370554
324,-71.076092,42.3705711
325,-71.0861701,42.3618501
325,-71.0862179,42.3618236
326,-71.0965543,42.3558258
326,-71.0965326,42.3557895
326,-71.0965123,42.3557554
327,-71.0987884,42.3550184
327,-71.0988098,42.3550617
327,-71.0988437,42.3551266
328,-71.0862743,42.3618595
328,-71.0862836,42.3618292
328,-71.0862942,42.3617955
329,-71.0920312,42.3620797
329,-71.0928903,42.3616473
329,-71.0939953,42.3611059
329,-71.0953508,42.3604364
329,-71.0956861,42.360271
329,-71.0964725,42.3598831
330,-71.0872411,42.3591692
330,-71.0872606,42.3592002
330,-71.0873124,42.3592828
331,-71.0772119,42.364973
331,-71.0773702,42.3650531
331,-71.0774338,42.3650831
331,-71.0774861,42.365101
331,-71.0775398,42.3651119
